f_n_robots,f_path_length,f_alpha,f_beta,f_gamma,f_energy_budget,f_communication_radius,f_connectivity_threshold,f_map_height,f_map_width,f_obstacle_frac,f_unexplored_frac,f_start_mean_pairwise_manhattan,f_start_min_pairwise_manhattan,f_start_mean_pairwise_euclidean,f_start_min_pairwise_euclidean,f_start_connectivity_edge_frac,label,sa_cost,ga_cost,aco_cost,sa_sec,ga_sec,aco_sec,budget,seed
3.0,109.0,1797.3436842562323,632.6058762833063,3.4444238000883423,109.0,8.617135719360228,17.30778981479005,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,27.001775043946452,20.481795427374834,18.977419618141663,0.636962995000431,12.147647243000392,21.64962329700029,50,15139014
4.0,102.0,2253.3977583738897,450.375831190012,0.5711865253667348,102.0,22.302878856033903,9.301682302157298,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.6666666666666666,aco,24.944398879440126,18.95808352076103,14.226499172258453,1.4183903330003886,16.4913146279996,26.28967625899986,50,15119068
2.0,72.0,12368.778443426983,1384.8403565726212,0.9361910525908528,72.0,17.987237750377766,20.94757636136329,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,306.636381742955,304.5571555245034,181.79827175423856,0.20791159500004142,4.750955104999775,10.493593336000231,50,15198852
3.0,102.0,1204.1233100654879,938.5958526058089,1.1496510799210864,102.0,14.2877693146836,24.38096723893434,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,30.357025725327972,24.721654815765994,20.823930384991062,0.669035358999281,11.284583313999974,20.402798140000414,50,15168933
5.0,30.0,13125.017256809551,293.50907958107587,9.510924104476313,30.0,11.803775082770803,7.82076293346519,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.5,aco,181.10629530134275,146.65388263090205,111.47844735320568,0.29598762999921746,6.70157984799971,10.725689788999262,50,15238744
6.0,142.0,11374.450577226331,1437.8893169394764,4.3949320734308674,142.0,12.17372975838973,22.4457981633196,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,56.32220653591054,48.7511709802714,36.840035255171415,5.697625225999218,41.38462789799996,45.49569909599995,50,15029311
5.0,87.0,7739.325589507077,288.36312089462535,6.530342194328463,87.0,16.205460949446046,13.166253247753609,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.8,aco,53.23667807629074,39.698664701260775,29.194418379396012,1.1495070230002966,19.16493595799966,26.13501254499988,50,15188879
3.0,97.0,2645.218681761498,707.190104021727,3.4209697305478053,97.0,19.41832372768009,8.930496489107759,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,ga,46.628769203031155,31.048865806263418,64.14226524226717,0.4684123200004251,10.605117692000022,19.430595236000045,50,15228771
3.0,56.0,7226.693961170612,426.7866111804616,1.0835132761468864,56.0,15.956056138287007,17.309590342149505,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,106.53439940092463,102.41202983849291,63.068465521825765,0.2596378280004501,5.942267020000145,11.75218505399971,50,15298582
2.0,52.0,1785.724734787618,140.50253535807624,2.2737060931484194,52.0,16.701874576240176,10.44478775972949,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,55.651508776597,44.100180973008264,30.23854656898685,0.16088480700000218,3.493059106000146,7.3240564099996845,50,15318528
5.0,73.0,6845.36617379138,1161.2619187863195,3.400170241648024,73.0,11.889592020532783,19.119030393509014,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,1.0,aco,59.96789032375988,49.78673378750212,39.68199710222269,0.7990013660000841,16.237567313,22.740621445000215,50,15208825
3.0,147.0,1210.6774844488923,525.8331615633396,1.6757305566509508,147.0,21.17578379763956,7.692254865844071,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,ga,45.38296035757162,12.255655977019376,237.66013169206715,1.5258927170007155,15.177195866000147,28.061618776000614,50,15268663
4.0,130.0,1640.4849888575454,177.35219550357215,2.0489276066318567,130.0,6.848201263123208,14.54043367178925,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,13.032959582474373,12.960314538096364,7.738983903209263,1.5042858140004682,20.330926993000503,30.512947870000062,50,15218798
4.0,108.0,15400.698246396794,261.5466892953219,4.634501819317471,108.0,9.30234781646412,7.994267133784605,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.6666666666666666,ga,124.71384064953159,99.33728532492015,1257.6848091940685,1.1621065600002112,16.28551369699926,27.145118434000324,50,15278636
5.0,100.0,3381.5249914921405,142.53408401416328,4.124365655667859,100.0,22.081992384434827,23.762310350290548,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,1.0,aco,18.706339964000687,23.25588922498266,11.396086859174197,1.16981184999986,21.946321680000437,28.638991229000567,50,15248717
3.0,83.0,9890.399312281788,257.027279720439,7.815979374643653,83.0,13.403729919452484,19.159344087374325,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,102.46966519580913,90.35307374314125,52.465474017502984,0.4051000119998207,9.001276705999771,16.37462536899966,50,15348447
3.0,111.0,15146.392310093488,491.3173333509996,4.346994257870502,111.0,13.000815889892486,14.75331307893547,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,126.23307121706182,120.49624669882643,68.11200117652665,0.5466968489999999,12.091886371000328,21.61400381800013,50,15328501
3.0,110.0,1173.8230964861648,130.60130322394858,3.7446947506657677,110.0,10.87556758602058,6.605384118780167,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,0.6666666666666666,ga,254.28890095294457,11.11280517113238,1002.1384612738667,0.7295126740000342,11.556066776999614,21.3410427230001,50,15338474
4.0,140.0,5552.648987922026,564.481800365602,6.21491612744514,140.0,12.675324249669087,14.74202150177124,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,34.25287437295515,32.10056227310692,22.76246629597221,1.2450361699993664,23.26594744399972,33.31686629900014,50,15288609
2.0,90.0,6279.302043872658,505.6919336898065,4.826149354108777,90.0,21.52741611687183,15.036701361239311,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,107.13477477824664,119.47133672385672,69.92174951605844,0.24020725700029288,6.11361411300004,12.784959392000019,50,15398312
5.0,61.0,1038.1909409911686,497.2467121102585,8.034813177743562,61.0,10.626424576772997,20.853794416347306,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,1.0,aco,16.221968047856354,15.607561419923355,10.621738154117196,0.7131968170006076,13.044374723000146,19.736733341000217,50,15368393
4.0,129.0,1534.534068424494,146.23705251940342,4.1403837798243055,129.0,19.73928643354089,17.119439691706713,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,10.578144107921565,9.074945868132842,5.9288593983966456,1.3760222310002064,21.216897162999885,30.8666816799996,50,15308555
3.0,77.0,11722.25915993578,214.13084518709712,9.48567703764786,77.0,22.939527106040675,19.033746456491752,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,115.87301483334593,110.03654952011709,63.823283144746696,0.3405575040005715,8.51109521700073,15.825414795000142,50,15408285
3.0,144.0,1802.4907044801153,147.58087808423454,6.587696163652232,144.0,10.770901702467139,10.730226165904623,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,17.609656369329436,14.679190738004527,9.42388098038654,0.8707869139998365,15.352166229000431,27.825421587000164,50,15358420
2.0,52.0,2313.9321047589315,831.8176725050972,2.9601679302847574,52.0,23.442060723543754,15.370268784663253,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,113.23359202072476,108.2473260487158,85.58352011749113,0.162288086999979,3.5830325839997386,7.322707163999439,50,15448177
6.0,123.0,1021.563966075207,851.1794506523178,7.0556416536201025,123.0,9.768045354519707,15.709604550089882,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.9333333333333333,aco,9.69585022698458,8.06347750793374,6.9282410205288905,2.9256048170000213,34.6164137400001,39.53323824299969,50,15258690
3.0,37.0,4893.978665390565,1040.7991284842205,9.698066861630629,37.0,20.790922710408232,19.45845790696122,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,132.20054746615813,138.72410728314708,96.08053725068217,0.175696108000011,3.975260144999993,7.868541874000584,50,15468123
2.0,103.0,1299.6131494442955,466.0180608887452,5.065783460940094,103.0,10.49101869621377,19.736281748417518,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,43.308531501531135,39.29434686214728,25.217448642966225,0.30719525099993916,6.974060179999469,13.733864042000278,50,15438204
6.0,33.0,14020.912561023057,117.84282573256843,7.605093884824142,33.0,15.193301596271093,7.702901164881306,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.6,aco,196.3478323619967,131.6218473005734,99.64645997416011,0.43588985800033697,9.338308104000134,13.082729778000612,50,15428231
4.0,76.0,2831.587354600436,694.3467890425953,1.583648529281232,76.0,9.98428743139008,17.993885529209933,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,36.38318616804469,35.876196567822134,23.445421946390802,0.5496566980000352,12.123688683000182,19.215137358999527,50,15418258
3.0,78.0,6336.350049033219,992.3458141835438,6.143992286842157,78.0,18.483449167173113,13.073358728792421,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,95.05204040523296,84.81603540481674,58.06517308818592,0.35259357700033434,8.164053757999682,15.875573942000301,50,15478096
6.0,82.0,9653.587801793055,1508.2675942767546,9.763091548227008,82.0,6.437746868449644,15.25152092808464,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.9333333333333333,aco,70.82386016743335,63.3730645753419,47.538501871410986,1.6013874659993235,24.30489000200032,27.508099886999844,50,15388339
3.0,77.0,5530.810344957498,558.0076899805894,4.222606832604793,77.0,9.078928427661872,13.514606046152029,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,80.5252362771289,65.12577448933679,45.730484200872425,0.39434110799993505,8.164532874000543,15.724645721999877,50,15517988
5.0,49.0,1293.326935829529,485.63714143714515,2.0072745723732024,49.0,23.82747165341282,6.264212735879305,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.4,ga,154.30917926431542,22.15850642890328,304.9281558719603,0.6618608110002242,10.834919871999773,16.606644174000394,50,15488069
4.0,75.0,7768.368711970823,142.1348570607641,9.58020514624071,75.0,22.64900865767445,10.091343043675375,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.8333333333333334,aco,66.77522196375884,53.30152555842293,37.88747464607545,0.6082556589999513,11.57635367400053,19.215558050000254,50,15498042
2.0,142.0,3788.893604198881,1075.546083215397,5.532257315724203,142.0,18.792477811774802,6.542939039340185,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,ga,146.2139013005099,67.26667342210433,1223.5158655255789,0.4751542679996419,9.269820503999654,19.113761567999973,50,15537934
4.0,45.0,3386.950596424071,343.3919805398394,5.127736532969876,45.0,13.531700706528712,9.050273850650463,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.6666666666666666,aco,51.889079744597794,39.454200845443026,31.671726415950893,0.3772642369995083,7.1226185149998855,12.214292006000505,50,15567853
4.0,121.0,6603.973766830395,695.0128401559558,4.01008196338542,121.0,10.7317760435916,18.057295533381147,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,50.37420140137148,49.12923889942495,29.04005363139565,0.9018371599995589,18.693706551000105,29.34770701600064,50,15458150
6.0,112.0,7936.130392093521,234.09077679904863,4.607479433697177,112.0,7.921998553833713,14.883611425854943,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.8666666666666667,aco,39.11929365390626,42.06830898092674,23.93034328967489,3.0107732769993163,31.727463358999557,36.02876274099981,50,15378366
5.0,30.0,13668.5609044766,699.8613309602997,0.8555950586009933,30.0,6.922420317405761,10.865666040395048,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.7,aco,208.33801101627472,228.90730638122355,129.31742297251765,0.2876244230001248,6.36587102500016,10.639930394000658,50,15577826
4.0,105.0,1476.6456915866806,1203.783198930631,3.9620574296282034,105.0,15.61680073196668,18.174723225541648,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,24.889165123332766,20.20199746608008,17.17334814797283,0.712580780999815,16.60448911000003,25.716469613999834,50,15527961
5.0,95.0,8923.380121066952,226.91799321857235,5.040593329491736,95.0,22.269702760280804,16.425473705932973,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,1.0,aco,53.058761963673696,54.43854529418166,28.871233322141553,1.0088123770001403,20.756488846999673,27.569137135000346,50,15508015
3.0,133.0,3932.4347915894996,806.8628162534413,9.412889678237551,133.0,19.68157132668238,23.67905172610674,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,41.50336077958372,41.492379088310216,25.860904879168352,0.7682570169999963,14.353184619000785,25.23761222399935,50,15557880
6.0,36.0,1099.0992950580835,181.9176303234361,8.013802895827716,36.0,12.014974471866175,22.081624569535805,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,13.433886488405648,12.315661804913312,9.133642175553314,0.5368916249999529,10.11219916400023,14.135720729999775,50,15597772
4.0,48.0,3351.982941075441,123.42162708564018,3.6507047806189092,48.0,23.67736838667108,10.250990940917138,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.8333333333333334,aco,44.99703411883266,37.50385861473366,23.819316160329052,0.4165231879997009,7.637065766999513,13.084644122999634,50,15607745
6.0,78.0,4052.968744433899,927.152563593027,2.4122271580680126,78.0,13.454356894953658,8.733188642024958,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.6,ga,36.51130550608977,27.06731992344836,96.33072025239682,3.0144022860004043,21.323277210000015,26.744177995000427,50,15547907
2.0,118.0,1443.2960014390235,184.16082022890384,9.932192610662124,118.0,12.751521799380072,17.129856607083777,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,24.73414653103371,26.6864353148043,15.15901691868058,0.33978105900041555,7.642115651000495,16.08229521500016,50,15637664
2.0,148.0,15092.262174359324,117.56484805613992,5.431049573880989,148.0,14.349866988965234,17.348681255272787,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,118.43791320390584,132.5161536764733,65.78194316175369,0.39367408499947487,9.66499271900011,19.869567706999987,50,15617718
3.0,96.0,6190.105211432134,483.01289755110014,8.252543176348201,96.0,17.67684436957959,12.931210499280088,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,65.14713254666633,57.67436640379199,39.50964977615757,0.4644022929996936,10.47549000500021,19.87148857899956,50,15627691
3.0,30.0,4479.821911062718,100.07135204804004,9.11866058642246,30.0,6.041969482998011,15.801502441162484,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,93.16672362726969,87.2392649089189,60.78620421411577,0.12822553499972855,3.228174730000319,6.699508871999569,50,15717448
2.0,126.0,4818.5395641006735,369.1487335854775,8.787240142916763,126.0,12.394592897494908,6.898492097524981,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,ga,408.8891596347048,59.995444646101724,1140.327317948917,0.34791137899992464,8.302841343999717,17.602451062,50,15667583
2.0,62.0,6768.940873289973,626.3712934258617,9.753500095955449,62.0,24.18018647993393,22.643483086788798,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,163.64774221461084,172.16189860919735,107.25740357617515,0.17879429799995705,4.2468926720002855,8.797643677000451,50,15727421
3.0,47.0,1419.849858928383,1190.6256135592923,1.1593751908513312,47.0,9.001219985970168,8.227392605771445,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,72.0110996171394,53.88978613151748,47.78486890343312,0.2509864519997791,5.501344376999441,9.921731035000448,50,15737394
2.0,148.0,4663.402359326779,524.3817056363907,4.3624915107249445,148.0,6.204421826987298,23.66477474105148,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,62.223157594846064,49.459018058658636,38.922442142621605,0.40423784500035254,9.734658945000774,19.84439563000069,50,15687529
4.0,92.0,14203.305198801376,284.7235810541953,8.5440677905923,92.0,10.30418271348556,20.574952800805747,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,102.00691547810952,129.32178206735276,55.70456500529035,0.6459291480005049,14.72706876599932,22.990576827999575,50,15657610
5.0,71.0,2172.3475307220133,124.69518009577888,4.017121342096615,71.0,9.534351306883474,14.26571180098676,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.8,aco,18.963562859994322,15.781848241766983,10.05244701510385,0.9123269950005124,15.748431387999517,21.9527096719994,50,15697502
4.0,108.0,1008.8413188124117,535.372669661875,1.1337153534950246,108.0,24.31333142903979,8.126261868547834,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.6666666666666666,ga,54.71853566010364,11.927497752031037,49.816258063733784,1.0410532079995392,16.989526878000106,26.29073205199984,50,15677556
4.0,137.0,3693.3385873821203,277.0219612390531,8.73181249424517,137.0,15.913378955448565,18.93742855754615,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,21.777580486522886,19.95266769352414,13.009822690774064,1.1501312730006248,21.857268836000003,31.979029838000315,50,15647637
6.0,123.0,2027.9557801778722,167.04071845619933,9.703924857675574,123.0,9.259475343071777,19.681234558049972,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,10.107564244458569,9.620967981478183,6.697942747833795,3.3139799430000494,35.504138627999964,39.092303534000166,50,15587799
5.0,37.0,1740.1378747938961,187.363675512041,6.157317668595478,37.0,17.327530249043477,23.18669092621361,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,1.0,aco,24.521869819298583,21.850557793934037,14.581792399122438,0.3507255249996888,8.257062636000228,12.716998390999834,50,15817178
3.0,125.0,15331.939443135876,350.1807528344679,7.929336857073115,125.0,10.070782068186775,19.808571679979252,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,115.88871443688112,126.1813702163964,62.5017686159471,0.61268124200069,13.146808387999954,24.35696688200005,50,15777286
6.0,77.0,15219.639508700851,122.77405704771158,1.203377417593481,77.0,11.641930777395277,9.522943041517458,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.6,aco,105.11776645357207,77.90389401540688,62.377414877458065,1.7789071590004824,21.358514407000257,26.317786005000016,50,15757340
4.0,92.0,1638.6564677446577,933.3106633063459,3.453964496572339,92.0,9.077605135440566,17.84055736499007,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,27.1376319031316,22.238008642238718,16.626136437670553,0.7447719559995676,14.06211239500044,22.918944623999778,50,15807205
3.0,130.0,2788.75975108384,1580.7198212097098,1.2685885037045026,130.0,14.368430088892119,15.19174728755565,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,47.83041191547295,40.95172137622073,32.62168128452636,0.792958732000443,13.681565198000499,25.29538116599997,50,15797232
4.0,100.0,5601.817182019887,249.66949618171304,1.1562178173801518,100.0,12.928570831795787,14.441841811527398,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,39.90658447819139,35.192624635454266,22.242144901046764,0.9152326590001394,15.661732698999913,24.837827529000606,50,15787259
2.0,59.0,1836.0461884462754,137.1541669516659,7.166184922403377,59.0,11.692775784837497,23.137840642675275,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,41.32476961248365,37.16022508816914,27.508449021667502,0.17766251400007604,3.975993895999636,8.737451001999943,50,15857070
6.0,91.0,6807.813744966264,438.9847281906838,2.494962604333211,91.0,12.879424559548019,23.72052353482967,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,38.063581496893356,37.44523861296654,23.589235473324877,2.1126737610002237,25.93413112500002,30.73308342999917,50,15747367
5.0,147.0,7219.112201804158,208.85944336884083,2.764788344516716,147.0,15.130963365937854,16.740318773209033,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,1.0,aco,32.48816273669381,33.09473342146637,20.3344484274221,2.2649608069996248,32.56682327800081,40.635580021999886,50,15707475
3.0,62.0,5264.646080165699,1190.517713308764,0.7587611575635511,62.0,24.757661170614284,20.09792378688813,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,102.10675907708868,115.1763405664327,66.96264235430391,0.3075043939998068,6.946526730999722,13.101679880999654,50,15867043
5.0,88.0,1057.0040027967038,133.28895745301813,9.404754933098003,88.0,23.432780303229865,14.285564007968857,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.8,aco,7.754446896682573,6.778766507429544,4.813569979500298,1.0747337319999133,18.825162228999943,26.817421976999867,50,15827151
4.0,57.0,1842.3201291841892,1240.0204654006702,8.412204868605123,57.0,24.94923862887282,23.472338904195812,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,43.48772443154196,39.18579550742079,30.920492311174577,0.5287030429999504,9.378259710999373,15.352157727999838,50,15886989
4.0,121.0,3922.311674879267,1082.5594677459628,3.4125469485769164,121.0,23.058877677017858,14.94699543614746,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,36.468480438127074,34.595884501926484,22.796714623979234,1.1990599470000234,19.36934730899975,29.794586867000362,50,15837124
2.0,131.0,5466.131127741771,207.09273311545627,9.493798183278345,131.0,8.954009934552513,6.274099390927315,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,ga,815.7441909056599,255.76795461253448,884.8159923811438,0.40198166800018953,8.683188910999888,18.431831785000213,50,15896962
6.0,116.0,7488.840629043737,657.2766566225009,9.282042081331717,116.0,21.194822790134385,10.476551175015206,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.7333333333333333,sa,39.69433157226594,38.598857254589426,1462.3318097804126,3.7221740089999003,33.182600355999966,37.96526073000041,50,15767313
5.0,50.0,9719.199633611564,142.57470492297782,2.411185633712991,50.0,14.307671343306284,19.323009155599102,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,1.0,aco,82.53840263478554,77.98928047362861,48.19964859991966,0.484249861000535,10.902002830000129,16.417065431000083,50,15916908
5.0,87.0,1128.0624230812155,113.23906861919635,9.965107319395756,87.0,8.91788319461909,24.977190454304168,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,1.0,aco,9.267848306597466,6.382416620140581,5.123218203685704,1.1275954510001611,19.358367370999986,25.958277341000212,50,15877016
4.0,48.0,2474.5908416781995,988.0571689897465,9.929129919628112,48.0,6.495154073964994,11.948633205308012,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,56.15358341938283,49.011814138616444,40.214134326450036,0.40120567199937796,7.506652605999989,12.986673671000062,50,15976746
3.0,110.0,7296.580184922666,1452.1178357608349,1.4898671611814933,110.0,8.097367634347362,6.162498682633279,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,0.6666666666666666,ga,188.9499334223108,97.70136059613503,497.3421075268027,0.7051771369997368,12.36739423600011,21.821988096000496,50,15946827
5.0,88.0,2003.8035170201026,974.3480778323133,4.899636449237074,88.0,14.778957301723388,12.694892008474827,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.8,aco,22.01392153411006,19.601099470546945,14.564978503244575,1.1637126379991969,19.79683432100046,25.781245201000274,50,15926881
4.0,48.0,2718.084633897513,149.09430027855066,9.289146894259646,48.0,23.51692506212995,13.766112545993687,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,34.7267000062869,32.51354673553289,19.66701346959192,0.33652993200030323,7.621777606000251,13.228815548999592,50,16006665
6.0,77.0,9766.160780051454,352.54158679163925,2.1579414734085054,77.0,13.739686721692188,16.19143259172697,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,60.616748859616536,48.5229299821182,34.53102964854937,1.2464990079997733,22.679179998999643,26.30689397599963,50,15936854
2.0,76.0,2562.7784301514093,815.2500497329736,7.167593841569744,76.0,13.097632573311495,16.201714866688285,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,97.56528524723379,75.77915186021161,59.84397475080511,0.23316895900006784,4.86233411899957,10.499844529000256,50,16016638
4.0,77.0,4864.925306582147,964.6995323997523,7.5336283624041505,77.0,16.076107042030287,10.943784741265134,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.8333333333333334,aco,52.99553843752582,48.58762693203068,35.75526823959311,0.5235120859997551,11.5931791539997,19.60166456299976,50,15996692
6.0,64.0,12919.005872578598,705.1145034642104,7.890762762061811,64.0,12.966990740960883,13.742582926266977,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.8666666666666667,aco,86.08280500123139,80.3978021436475,54.87825653553988,0.8920061060007356,17.67433399499987,22.316412603000572,50,15986719
6.0,110.0,10063.307944283682,689.7028432896855,7.609382343787794,110.0,16.96772174690054,16.276726180190977,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,50.28870096822931,52.126712781237465,31.838154856808245,2.1438324900000225,31.430604898000638,35.70800540400069,50,15906935
2.0,114.0,3671.394821525306,508.31458170881297,9.481081144034471,114.0,11.590130948667882,6.429222420913425,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,sa,142.91602881986978,205.81501647955838,388.53518614781945,0.3092648330002703,7.592456893999952,16.243412411000463,50,16026611
4.0,137.0,3049.4523960463594,1088.1155172290662,6.300515241529897,137.0,17.70666293433336,22.80444145290996,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,25.83437853363293,25.22513812870342,18.49145849204839,1.0585743080000611,21.948547861000407,32.76101616100004,50,15956800
6.0,147.0,15426.219546606493,500.17070314443947,6.176180142177848,147.0,19.885159568896704,17.806230580414365,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,63.79750343460826,55.75114649820408,42.24579705622592,5.136616992000199,42.187814095999784,46.3621975319993,50,15847097
